subj,stim,mnist_index,cond,acc,rt,conf,conf_rt,sat,noise
45,1,5500,1,0.5,0.682817854,2.5,0.161262646,speed focus,Low
46,1,5500,1,1,1.191889417,3,0.356260834,speed focus,Low
47,1,5500,1,0,0.741128875,3,0.642003646,speed focus,Low
48,1,5500,1,1,0.794288896,2,0.691151,speed focus,Low
49,1,5500,1,0,0.400134,4,0.086860083,speed focus,Low
50,1,5500,1,1,0.716690354,4,0.203533063,speed focus,Low
52,1,5500,1,1,0.786334626,4,0.898937646,speed focus,Low
53,1,5500,1,0,0.643384938,4,0.263789208,speed focus,Low
54,1,5500,1,1,0.693941104,4,0.42606973,speed focus,Low
55,1,5500,1,1,0.799464208,4,0.90695777,speed focus,Low
56,1,5500,1,1,0.639433146,4,0.354788979,speed focus,Low
57,1,5500,1,1,0.556255896,4,0.386496167,speed focus,Low
58,1,5500,1,1,0.616977333,3,0.362289271,speed focus,Low
59,1,5500,1,1,0.706551687,3.5,0.762032479,speed focus,Low
60,1,5500,1,1,0.962492313,2,0.608705166,speed focus,Low
61,1,5500,1,1,0.617991479,3.5,0.304593062,speed focus,Low
62,1,5500,1,0.5,0.912555167,1.5,0.284100125,speed focus,Low
63,1,5500,1,0.5,0.606898229,3.5,1.463463542,speed focus,Low
64,1,5500,1,1,0.616958521,1.5,0.965728501,speed focus,Low
1,2,5606,1,1,0.666965188,4,0.195010396,speed focus,High
3,2,5606,1,1,0.657210146,4,0.267057104,speed focus,High
4,2,5606,1,0.5,0.559294791,2.5,1.478629291,speed focus,High
5,2,5606,1,1,0.680439812,3.5,0.241858917,speed focus,High
6,2,5606,1,0.5,0.643368375,4,0.250549209,speed focus,High
7,2,5606,1,1,0.68190923,4,0.217405666,speed focus,High
8,2,5606,1,1,0.892340146,3.5,0.21174798,speed focus,High
10,2,5606,1,1,1.07108323,3.5,0.482355562,speed focus,High
11,2,5606,1,1,0.711045958,4,0.34164275,speed focus,High
12,2,5606,1,1,0.645385812,4,0.258372709,speed focus,High
13,2,5606,1,1,0.608355146,3.5,0.271336979,speed focus,High
14,2,5606,1,0,0.581291812,2.5,0.39225973,speed focus,High
15,2,5606,1,0,0.409962916,4,0.137381209,speed focus,High
17,2,5606,1,1,0.654581355,4,0.218594021,speed focus,High
18,2,5606,1,1,0.827835437,4,0.703739875,speed focus,High
19,2,5606,1,1,0.742871291,3.5,0.643519021,speed focus,High
20,2,5606,1,1,0.720292437,4,0.506514771,speed focus,High
21,2,5606,1,1,0.656492813,3,0.656758209,speed focus,High
22,2,5606,1,1,0.535619583,3,0.453646208,speed focus,High
23,2,5606,1,0.5,0.563775334,4,0.372361312,speed focus,High
24,2,5606,1,1,1.053081208,4,0.257377417,speed focus,High
25,2,5606,1,1,0.588917708,4,0.91164025,speed focus,High
26,2,5606,1,1,0.814628708,2,0.266592854,speed focus,High
27,2,5606,1,1,0.757709771,4,0.698726229,speed focus,High
28,2,5606,1,1,0.814754729,4,0.496784375,speed focus,High
29,2,5606,1,1,0.697486645,4,0.60157125,speed focus,High
30,2,5606,1,1,0.95676025,3,0.917227125,speed focus,High
31,2,5606,1,0.5,0.78948825,3,0.393032937,speed focus,High
32,2,5606,1,1,0.686174605,3.5,0.323024146,speed focus,High
33,2,5606,1,1,0.815243041,4,0.337138625,speed focus,High
34,2,5606,1,1,0.646225708,3.5,0.849373084,speed focus,High
35,2,5606,1,0.5,1.179153542,2.5,0.257152375,speed focus,High
36,2,5606,1,1,0.716414563,4,0.410392813,speed focus,High
37,2,5606,1,1,0.635404063,4,0.184025146,speed focus,High
38,2,5606,1,1,0.676751875,4,0.507918292,speed focus,High
39,2,5606,1,1,0.73792175,3,1.149987438,speed focus,High
40,2,5606,1,0.5,0.958711563,4,0.393334979,speed focus,High
41,2,5606,1,1,0.722165104,4,0.295814979,speed focus,High
42,2,5606,1,1,0.887815376,4,0.20916375,speed focus,High
43,2,5606,1,1,0.623766875,4,0.546285562,speed focus,High
44,2,5606,1,1,0.686390771,4,0.138779958,speed focus,High
45,2,5606,1,1,0.531301854,4,0.483579313,speed focus,High
46,2,5606,1,0.5,0.563584334,3.5,0.677168228,speed focus,High
47,2,5606,1,1,0.705444167,3.5,0.377749708,speed focus,High
48,2,5606,1,1,0.707887792,3,0.296459187,speed focus,High
49,2,5606,1,1,0.51538125,4,0.273378208,speed focus,High
50,2,5606,1,1,0.841796541,4,0.136441833,speed focus,High
52,2,5606,1,1,0.610027146,4,1.908683354,speed focus,High
53,2,5606,1,1,0.543467542,4,0.233783,speed focus,High
54,2,5606,1,1,0.704210834,4,0.184147875,speed focus,High
55,2,5606,1,1,0.697404291,4,0.483558604,speed focus,High
56,2,5606,1,1,0.6257755,3.5,0.271033229,speed focus,High
57,2,5606,1,1,0.631855625,4,0.377745209,speed focus,High
58,2,5606,1,1,0.568139542,3,0.994167479,speed focus,High
59,2,5606,1,1,0.643324563,4,1.294518771,speed focus,High
60,2,5606,1,1,0.699669354,2.5,0.541070271,speed focus,High
61,2,5606,1,1,0.710804333,2.5,0.251344187,speed focus,High
62,2,5606,1,1,0.6591645,4,0.160069979,speed focus,High
